# Lines not beginning with # have the following format: Gene name <tab> family origin <tab> gene history string <tab> locusIsland <tab> initialFamily <tab> originFamily <tab> locusFamily <tab> locFamMRCA <tab> gene description.
########### Begin contig
  6185_K_pneumoniae_KPNIH1-KPNIH1_RS08120			4689	2402	4542	4689	s0	nei - endonuclease VIII
  6186_K_pneumoniae_KPNIH1-KPNIH1_RS08130			2027	351	1938	2027	s0	gltA - citrate (Si)-synthase
  6187_K_pneumoniae_KPNIH1-KPNIH1_RS08135			3305	1298	3184	3305	s0	sdhC - succinate dehydrogenase cytochrome b556 subunit
  6188_K_pneumoniae_KPNIH1-KPNIH1_RS08140			3306	1299	3185	3306	s0	sdhD - succinate dehydrogenase membrane anchor subunit
  6189_K_pneumoniae_KPNIH1-KPNIH1_RS08145			2549	674	2443	2549	s0	sdhA - succinate dehydrogenase flavoprotein subunit
  6190_K_pneumoniae_KPNIH1-KPNIH1_RS08150			2705	809	2598	2705	s0	sdhB - succinate dehydrogenase iron-sulfur subunit SdhB
  6191_K_pneumoniae_KPNIH1-KPNIH1_RS08155			4926	2527	4773	4926	s0	sucA - 2-oxoglutarate dehydrogenase E1 component
  6192_K_pneumoniae_KPNIH1-KPNIH1_RS08160			2626	739	2520	2626	s1	odhB - 2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
  6193_K_pneumoniae_KPNIH1-KPNIH1_RS08165			3307	1300	3186	3307	s0	sucC - ADP-forming succinate--CoA ligase subunit beta
  6194_K_pneumoniae_KPNIH1-KPNIH1_RS08170			3308	1301	3187	3308	s1	sucD - succinate--CoA ligase subunit alpha
  6195_K_pneumoniae_KPNIH1-KPNIH1_RS08180			1773	286	1690	1773	s0	cydA - cytochrome ubiquinol oxidase subunit I
  6196_K_pneumoniae_KPNIH1-KPNIH1_RS08185			1776	287	1693	1776	s0	cydB - cytochrome d ubiquinol oxidase subunit II
  6197_K_pneumoniae_KPNIH1-KPNIH1_RS08190			3309	1302	3188	3309	s0	cydX - cytochrome bd-I oxidase subunit CydX
  6198_K_pneumoniae_KPNIH1-KPNIH1_RS08195			3310	1303	3189	3310	s0	ybgE - cyd operon protein YbgE
  6199_K_pneumoniae_KPNIH1-KPNIH1_RS08200			2689	796	2583	2689	s0	ybgC - tol-pal system-associated acyl-CoA thioesterase
  6200_K_pneumoniae_KPNIH1-KPNIH1_RS08205			2628	741	2522	2628	s0	tolQ - Tol-Pal system protein TolQ
  6201_K_pneumoniae_KPNIH1-KPNIH1_RS08210			3311	1304	3190	3311	s0	tolR - colicin uptake protein TolR
  6202_K_pneumoniae_KPNIH1-KPNIH1_RS08215			11968	7623	11762	11968	K_pneumoniae_KPNIH1	tolA - cell envelope integrity protein TolA
  6203_K_pneumoniae_KPNIH1-KPNIH1_RS08220			3312	1305	3191	3312	s0	tolB - Tol-Pal system beta propeller repeat protein TolB
  6204_K_pneumoniae_KPNIH1-KPNIH1_RS08225			3313	1306	3192	3313	s0	pal - peptidoglycan-associated lipoprotein Pal
  6205_K_pneumoniae_KPNIH1-KPNIH1_RS08230			3314	1307	3193	3314	s0	cpoB - cell division protein CpoB
  6206_K_pneumoniae_KPNIH1-KPNIH1_RS31400			11969	7624	11763	11969	K_pneumoniae_KPNIH1	hypothetical protein
  6207_K_pneumoniae_KPNIH1-KPNIH1_RS08275			3315	1308	3194	3315	s0	nadA - quinolinate synthase NadA
  6208_K_pneumoniae_KPNIH1-KPNIH1_RS08280			3316	1309	3195	3316	s0	pnuC - nicotinamide riboside transporter PnuC
  6209_K_pneumoniae_KPNIH1-KPNIH1_RS08285			2564	689	2458	2564	s0	zitB - CDF family zinc transporter ZitB
  6210_K_pneumoniae_KPNIH1-KPNIH1_RS08290			5066	2605	4901	5066	s1	YbgS-like family protein
  6211_K_pneumoniae_KPNIH1-KPNIH1_RS08295			477	46	460	477	s0	aroG - 3-deoxy-7-phosphoheptulonate synthase AroG
  6212_K_pneumoniae_KPNIH1-KPNIH1_RS08300			2999	1035	2885	2999	s1	gpmA - 2,3-diphosphoglycerate-dependent phosphoglycerate mutase
  6213_K_pneumoniae_KPNIH1-KPNIH1_RS08305			3319	1311	3198	3319	s0	galM - galactose-1-epimerase
  6214_K_pneumoniae_KPNIH1-KPNIH1_RS08310			3320	1312	3199	3320	s0	galK - galactokinase
  6215_K_pneumoniae_KPNIH1-KPNIH1_RS08315			3321	1313	3200	3321	s0	galT - galactose-1-phosphate uridylyltransferase
  6216_K_pneumoniae_KPNIH1-KPNIH1_RS08320			2274	459	2174	2274	s1	galE - UDP-glucose 4-epimerase GalE
  6217_K_pneumoniae_KPNIH1-KPNIH1_RS33285			4407	2233	4269	4407	s0	modF - molybdate ABC transporter ATP-binding protein ModF
  6218_K_pneumoniae_KPNIH1-KPNIH1_RS08335			3322	1314	3201	3322	s0	modE - molybdenum-dependent transcriptional regulator
  6219_K_pneumoniae_KPNIH1-KPNIH1_RS08340			3323	1315	3202	3323	s0	AcrZ family multidrug efflux pump-associated protein
  6220_K_pneumoniae_KPNIH1-KPNIH1_RS08345			2894	970	2784	2894	s0	modA - molybdate ABC transporter substrate-binding protein
  6221_K_pneumoniae_KPNIH1-KPNIH1_RS08350			2319	492	2219	2319	s0	modB - molybdate ABC transporter permease subunit
  6222_K_pneumoniae_KPNIH1-KPNIH1_RS08355			4408	2234	4270	4408	s0	modC - molybdenum ABC transporter ATP-binding protein ModC
  6223_K_pneumoniae_KPNIH1-KPNIH1_RS08360			2341	511	2241	2341	s0	pyridoxal phosphatase
  6224_K_pneumoniae_KPNIH1-KPNIH1_RS08365			2843	925	2733	2843	s0	pgl - 6-phosphogluconolactonase
  6225_K_pneumoniae_KPNIH1-KPNIH1_RS08370			5608	2886	5428	5608	K_pneumoniae_KPNIH1	two-component-system connector protein AriR
  6226_K_pneumoniae_KPNIH1-KPNIH1_RS33290			8063	4201	7857	8063	K_pneumoniae_KPNIH1	hypothetical protein
  6227_K_pneumoniae_KPNIH1-KPNIH1_RS08380			5819	2973	5633	5819	K_pneumoniae_KPNIH1	two-component-system connector protein YcgZ
  6228_K_pneumoniae_KPNIH1-KPNIH1_RS08385			5655	2907	5473	5655	K_pneumoniae_KPNIH1	diguanylate phosphodiesterase
  6229_K_pneumoniae_KPNIH1-KPNIH1_RS08390			1816	295	1732	1816	K_pneumoniae_KPNIH1	MerR family transcriptional regulator
  6230_K_pneumoniae_KPNIH1-KPNIH1_RS08395			10978	6633	10772	10978	K_pneumoniae_KPNIH1	helix-turn-helix transcriptional regulator
  6231_K_pneumoniae_KPNIH1-KPNIH1_RS08400			10980	6635	10774	10980	K_pneumoniae_KPNIH1	hypothetical protein
  6232_K_pneumoniae_KPNIH1-KPNIH1_RS32215			11970	7625	11764	11970	K_pneumoniae_KPNIH1	hypothetical protein
  6233_K_pneumoniae_KPNIH1-KPNIH1_RS08410			8511	4463	8305	8511	K_pneumoniae_KPNIH1	hypothetical protein
  6234_K_pneumoniae_KPNIH1-KPNIH1_RS08415			11971	7626	11765	11971	K_pneumoniae_KPNIH1	acyltransferase family protein
  6235_K_pneumoniae_KPNIH1-KPNIH1_RS08425			5067	2606	4902	5067	s1	putative acyl-CoA thioester hydrolase
  6236_K_pneumoniae_KPNIH1-KPNIH1_RS08430			4950	2537	4797	4950	s1	hutI - imidazolonepropionase
  6237_K_pneumoniae_KPNIH1-KPNIH1_RS08435			5404	2791	5229	5404	s1	hutG - formimidoylglutamase
  6238_K_pneumoniae_KPNIH1-KPNIH1_RS08440			4542	2320	4401	4542	s1	histidine utilization repressor
  6239_K_pneumoniae_KPNIH1-KPNIH1_RS33565			4915	2520	4762	4915	s1	hutU - urocanate hydratase
  6240_K_pneumoniae_KPNIH1-KPNIH1_RS08450			4912	2519	4759	4912	s1	hutH - histidine ammonia-lyase
  6241_K_pneumoniae_KPNIH1-KPNIH1_RS08455			139	10	136	139	K_pneumoniae_KPNIH1	amino acid permease
  6242_K_pneumoniae_KPNIH1-KPNIH1_RS08460			1523	230	1457	1523	s1	kinase inhibitor
  6243_K_pneumoniae_KPNIH1-KPNIH1_RS08465			2251	447	2151	2251	s0	bioA - adenosylmethionine--8-amino-7-oxononanoate transaminase
  6244_K_pneumoniae_KPNIH1-KPNIH1_RS08470			3324	1316	3203	3324	s0	bioB - biotin synthase BioB
  6245_K_pneumoniae_KPNIH1-KPNIH1_RS08475			2599	722	2493	2599	s0	bioF - 8-amino-7-oxononanoate synthase
  6246_K_pneumoniae_KPNIH1-KPNIH1_RS08480			2621	735	2515	2621	s0	bioC - malonyl-ACP O-methyltransferase BioC
  6247_K_pneumoniae_KPNIH1-KPNIH1_RS08485			1182	159	1131	1182	s0	bioD - dethiobiotin synthase
  6248_K_pneumoniae_KPNIH1-KPNIH1_RS08490			429	40	415	429	s0	ATP-binding cassette domain-containing protein
  6249_K_pneumoniae_KPNIH1-KPNIH1_RS08495			11972	7627	11766	11972	K_pneumoniae_KPNIH1	hypothetical protein
  6250_K_pneumoniae_KPNIH1-KPNIH1_RS08500			3325	1317	3204	3325	s0	uvrB - excinuclease ABC subunit B
  6251_K_pneumoniae_KPNIH1-KPNIH1_RS08505			2287	470	2187	2287	K_pneumoniae_KPNIH1	pmrB - two-component system sensor histidine kinase PmrB
  6252_K_pneumoniae_KPNIH1-KPNIH1_RS08510			316	27	310	316	K_pneumoniae_KPNIH1	pmrA - two-component system response regulator PmrA
  6253_K_pneumoniae_KPNIH1-KPNIH1_RS08515			2457	603	2355	2457	K_pneumoniae_KPNIH1	eptA - phosphoethanolamine transferase EptA
  6254_K_pneumoniae_KPNIH1-KPNIH1_RS08520			3326	1318	3205	3326	s0	yvcK - uridine diphosphate-N-acetylglucosamine-binding protein YvcK
  6255_K_pneumoniae_KPNIH1-KPNIH1_RS08525			3327	1319	3206	3327	s0	moaA - GTP 3',8-cyclase MoaA
  6256_K_pneumoniae_KPNIH1-KPNIH1_RS08530			2659	769	2553	2659	s0	moaB - molybdenum cofactor biosynthesis protein B
  6257_K_pneumoniae_KPNIH1-KPNIH1_RS08535			3328	1320	3207	3328	s0	moaC - cyclic pyranopterin monophosphate synthase MoaC
  6258_K_pneumoniae_KPNIH1-KPNIH1_RS08540			3329	1321	3208	3329	s0	moaD - molybdopterin synthase sulfur carrier subunit
  6259_K_pneumoniae_KPNIH1-KPNIH1_RS08545			3330	1322	3209	3330	s0	moaE - molybdopterin synthase catalytic subunit MoaE
  6260_K_pneumoniae_KPNIH1-KPNIH1_RS08550			4809	2462	4657	4809	s1	Bax inhibitor-1/YccA family protein
  6261_K_pneumoniae_KPNIH1-KPNIH1_RS08555			5068	2607	4903	5068	s1	lysylphosphatidylglycerol synthase domain-containing protein
  6262_K_pneumoniae_KPNIH1-KPNIH1_RS08560			4620	2364	4477	4620	s1	clsB - cardiolipin synthase ClsB
  6263_K_pneumoniae_KPNIH1-KPNIH1_RS08565			5069	2608	4904	5069	s1	endonuclease/exonuclease/phosphatase family protein
  6264_K_pneumoniae_KPNIH1-KPNIH1_RS08570			5070	2609	4905	5070	s1	membrane protein
  6265_K_pneumoniae_KPNIH1-KPNIH1_RS08575			4624	2368	4481	4624	s1	ABC transporter permease
  6266_K_pneumoniae_KPNIH1-KPNIH1_RS08580			4623	2367	4480	4623	s1	ABC transporter permease
  6267_K_pneumoniae_KPNIH1-KPNIH1_RS08585			5181	2681	5011	5181	s1	ATP-binding cassette domain-containing protein
  6268_K_pneumoniae_KPNIH1-KPNIH1_RS08590			4514	2308	4374	4514	s1	hlyD - secretion protein HlyD
  6269_K_pneumoniae_KPNIH1-KPNIH1_RS08595			5071	2610	4906	5071	s1	cecR - transcriptional regulator CecR
  6270_K_pneumoniae_KPNIH1-KPNIH1_RS08600			8196	4281	7990	8196	s1	LysR family transcriptional regulator
  6271_K_pneumoniae_KPNIH1-KPNIH1_RS32230			11973	7628	11767	11973	K_pneumoniae_KPNIH1	hypothetical protein
  6272_K_pneumoniae_KPNIH1-KPNIH1_RS08610			6138	3145	5945	6138	s1	MFS transporter
  6273_K_pneumoniae_KPNIH1-KPNIH1_RS08615			875	97	840	875	s1	glucose 1-dehydrogenase
  6274_K_pneumoniae_KPNIH1-KPNIH1_RS08620			6326	3245	6132	6326	s1	transketolase
  6275_K_pneumoniae_KPNIH1-KPNIH1_RS08625			6163	3157	5970	6163	s1	transketolase family protein
  6276_K_pneumoniae_KPNIH1-KPNIH1_RS08630			2334	504	2234	2334	s1	rhlE - ATP-dependent RNA helicase RhlE
  6277_K_pneumoniae_KPNIH1-KPNIH1_RS08635			2708	811	2601	2708	s1	dinG - ATP-dependent DNA helicase DinG
  6278_K_pneumoniae_KPNIH1-KPNIH1_RS08640			3349	1330	3225	3349	s0	ybiB - DNA-binding protein YbiB
  6279_K_pneumoniae_KPNIH1-KPNIH1_RS08645			441	41	425	441	s0	ybiJ - DUF1471 family protein YbiJ
  6280_K_pneumoniae_KPNIH1-KPNIH1_RS08650			2846	927	2736	2846	s0	DksA/TraR family C4-type zinc finger protein
  6281_K_pneumoniae_KPNIH1-KPNIH1_RS08655			11974	7629	11768	11974	K_pneumoniae_KPNIH1	DUF1471 domain-containing protein
  6282_K_pneumoniae_KPNIH1-KPNIH1_RS08660			6815	3477	6617	6815	s0	flavin reductase family protein
  6283_K_pneumoniae_KPNIH1-KPNIH1_RS08665			4931	2529	4778	4931	s0	rlmF - 23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF
  6284_K_pneumoniae_KPNIH1-KPNIH1_RS08670			3350	1331	3226	3350	s0	ybiO - mechanosensitive channel protein
  6285_K_pneumoniae_KPNIH1-KPNIH1_RS08675			511	51	493	511	s0	glnQ - glutamine ABC transporter ATP-binding protein GlnQ
  6286_K_pneumoniae_KPNIH1-KPNIH1_RS08680			2236	433	2136	2236	s0	glnP - glutamine ABC transporter permease GlnP
  6287_K_pneumoniae_KPNIH1-KPNIH1_RS08685			2220	418	2120	2220	s0	glnH - glutamine ABC transporter substrate-binding protein GlnH
  6288_K_pneumoniae_KPNIH1-KPNIH1_RS08690			3351	1332	3227	3351	s0	dps - DNA starvation/stationary phase protection protein Dps
  6289_K_pneumoniae_KPNIH1-KPNIH1_RS08695			3352	1333	3228	3352	s0	rhtA - threonine/homoserine exporter RhtA
  6290_K_pneumoniae_KPNIH1-KPNIH1_RS08705			1507	226	1442	1507	s0	ompX - outer membrane protein OmpX
  6291_K_pneumoniae_KPNIH1-KPNIH1_RS08710			2460	604	2358	2460	s1	phosphoethanolamine transferase
  6292_K_pneumoniae_KPNIH1-KPNIH1_RS08715			5072	2611	4907	5072	s1	mntS - manganase accumulation protein MntS
  6293_K_pneumoniae_KPNIH1-KPNIH1_RS08720			3467	1429	3341	3467	s1	mntR - manganese-binding transcriptional regulator MntR
  6294_K_pneumoniae_KPNIH1-KPNIH1_RS08725			3750	1655	3617	3750	s1	anion transporter
  6295_K_pneumoniae_KPNIH1-KPNIH1_RS08730			18	3	18	18	s1	glycoside hydrolase family 1 protein
  6296_K_pneumoniae_KPNIH1-KPNIH1_RS08735			7389	3788	7183	7389	s1	GntR family transcriptional regulator
  6297_K_pneumoniae_KPNIH1-KPNIH1_RS08740			163	13	160	163	s1	ldtB - L,D-transpeptidase
  6298_K_pneumoniae_KPNIH1-KPNIH1_RS08750			4412	2238	4274	4412	s1	ABC-F family ATPase
  6299_K_pneumoniae_KPNIH1-KPNIH1_RS08760			6288	3226	6094	6288	s1	glycoside hydrolase family 31 protein
  6300_K_pneumoniae_KPNIH1-KPNIH1_RS08765			1609	244	1537	1609	s1	MFS transporter
  6301_K_pneumoniae_KPNIH1-KPNIH1_RS08770			6019	3081	5828	6019	K_pneumoniae_KPNIH1	LacI family transcriptional regulator
  6302_K_pneumoniae_KPNIH1-KPNIH1_RS08775			3777	1668	3643	3777	s1	DUF1479 domain-containing protein
  6303_K_pneumoniae_KPNIH1-KPNIH1_RS08780			1456	216	1392	1456	s1	Cof-type HAD-IIB family hydrolase
  6304_K_pneumoniae_KPNIH1-KPNIH1_RS08785			2483	621	2379	2483	s1	formate C-acetyltransferase/glycerol dehydratase family glycyl radical enzyme
  6305_K_pneumoniae_KPNIH1-KPNIH1_RS08790			2512	638	2407	2512	s1	glycyl-radical enzyme activating protein
  6306_K_pneumoniae_KPNIH1-KPNIH1_RS08795			1185	160	1134	1185	s0	moeB - molybdopterin-synthase adenylyltransferase MoeB
  6307_K_pneumoniae_KPNIH1-KPNIH1_RS08800			3362	1336	3238	3362	s0	moeA - molybdopterin molybdotransferase MoeA
  6308_K_pneumoniae_KPNIH1-KPNIH1_RS08805			3002	1038	2888	3002	s0	iaaA - beta-aspartyl-peptidase
  6309_K_pneumoniae_KPNIH1-KPNIH1_RS08810			743	79	717	743	s0	gsiA - glutathione ABC transporter ATP-binding protein GsiA
  6310_K_pneumoniae_KPNIH1-KPNIH1_RS08815			2361	523	2261	2361	s0	gsiB - glutathione ABC transporter substrate-binding protein GsiB
  6311_K_pneumoniae_KPNIH1-KPNIH1_RS08820			288	25	282	288	s0	gsiC - glutathione ABC transporter permease GsiC
  6312_K_pneumoniae_KPNIH1-KPNIH1_RS08825			237	20	231	237	s0	gsiD - glutathione ABC transporter permease GsiD
  6313_K_pneumoniae_KPNIH1-KPNIH1_RS08830			4688	2401	4541	4688	s1	rimO - 30S ribosomal protein S12 methylthiotransferase RimO
  6314_K_pneumoniae_KPNIH1-KPNIH1_RS08835			1534	231	1467	1534	K_pneumoniae_KPNIH1	oligosaccharide MFS transporter
  6315_K_pneumoniae_KPNIH1-KPNIH1_RS08840			5073	2612	4908	5073	s1	bssR - biofilm formation regulator BssR
  6316_K_pneumoniae_KPNIH1-KPNIH1_RS08845			4932	2530	4779	4932	s0	PQQ-dependent sugar dehydrogenase
  6317_K_pneumoniae_KPNIH1-KPNIH1_RS08850			203	17	198	203	s0	glutathione S-transferase family protein
  6318_K_pneumoniae_KPNIH1-KPNIH1_RS32240			11975	7630	11769	11975	K_pneumoniae_KPNIH1	hypothetical protein
  6319_K_pneumoniae_KPNIH1-KPNIH1_RS08860			420	38	406	420	s1	dacC - serine-type D-Ala-D-Ala carboxypeptidase
  6320_K_pneumoniae_KPNIH1-KPNIH1_RS08865			3103	1115	2987	3103	s0	deoR - DNA-binding transcriptional repressor DeoR
  6321_K_pneumoniae_KPNIH1-KPNIH1_RS08870			2714	816	2607	2714	s0	ybjG - undecaprenyl-diphosphate phosphatase
  6322_K_pneumoniae_KPNIH1-KPNIH1_RS08875			1428	210	1364	1428	s1	kdeA - multidrug efflux MFS transporter KdeA
  6323_K_pneumoniae_KPNIH1-KPNIH1_RS08880			1457	216	1393	1457	s1	Cof-type HAD-IIB family hydrolase
  6324_K_pneumoniae_KPNIH1-KPNIH1_RS08885			4851	2488	4699	4851	s1	MFS transporter
  6325_K_pneumoniae_KPNIH1-KPNIH1_RS08890			5074	2613	4909	5074	s1	TetR family transcriptional regulator
  6326_K_pneumoniae_KPNIH1-KPNIH1_RS08895			2261	452	2161	2261	K_pneumoniae_KPNIH1	tyrosine-type recombinase/integrase
  6327_K_pneumoniae_KPNIH1-KPNIH1_RS08900			2914	982	2803	2914	K_pneumoniae_KPNIH1	ltrA - group II intron reverse transcriptase/maturase
  6328_K_pneumoniae_KPNIH1-KPNIH1_RS08905			11976	7631	11770	11976	K_pneumoniae_KPNIH1	hypothetical protein
  6329_K_pneumoniae_KPNIH1-KPNIH1_RS08910			7887	4100	7681	7887	s1	phage repressor protein CI
  6330_K_pneumoniae_KPNIH1-KPNIH1_RS29860			8512	4464	8306	8512	s1	hypothetical protein
  6331_K_pneumoniae_KPNIH1-KPNIH1_RS08915			6642	3404	6445	6642	K_pneumoniae_KPNIH1	phage regulatory CII family protein
  6332_K_pneumoniae_KPNIH1-KPNIH1_RS08920			6956	3546	6754	6956	K_pneumoniae_KPNIH1	DUF2724 domain-containing protein
  6333_K_pneumoniae_KPNIH1-KPNIH1_RS08925			8066	4202	7860	8066	K_pneumoniae_KPNIH1	DUF5347 domain-containing protein
  6334_K_pneumoniae_KPNIH1-KPNIH1_RS08930			6957	3547	6755	6957	K_pneumoniae_KPNIH1	DUF2732 family protein
  6335_K_pneumoniae_KPNIH1-KPNIH1_RS08935			6324	3244	6130	6324	K_pneumoniae_KPNIH1	TraR/DksA family transcriptional regulator
  6336_K_pneumoniae_KPNIH1-KPNIH1_RS08940			1538	232	1471	1538	K_pneumoniae_KPNIH1	DNA adenine methylase
  6337_K_pneumoniae_KPNIH1-KPNIH1_RS08945			4887	2509	4734	4887	K_pneumoniae_KPNIH1	replication endonuclease
  6338_K_pneumoniae_KPNIH1-KPNIH1_RS08950			6644	3405	6447	6644	K_pneumoniae_KPNIH1	hypothetical protein
  6339_K_pneumoniae_KPNIH1-KPNIH1_RS08955			6210	3182	6016	6210	K_pneumoniae_KPNIH1	DinI family protein
  6340_K_pneumoniae_KPNIH1-KPNIH1_RS31415			11977	7632	11771	11977	K_pneumoniae_KPNIH1	hypothetical protein
  6341_K_pneumoniae_KPNIH1-KPNIH1_RS08965			11978	7633	11772	11978	K_pneumoniae_KPNIH1	AIPR family protein
  6342_K_pneumoniae_KPNIH1-KPNIH1_RS08970			6529	3349	6333	6529	K_pneumoniae_KPNIH1	phage portal protein
  6343_K_pneumoniae_KPNIH1-KPNIH1_RS08975			6531	3350	6335	6531	K_pneumoniae_KPNIH1	terminase ATPase subunit family protein
  6344_K_pneumoniae_KPNIH1-KPNIH1_RS08980			6535	3351	6339	6535	K_pneumoniae_KPNIH1	GPO family capsid scaffolding protein
  6345_K_pneumoniae_KPNIH1-KPNIH1_RS08985			6481	3325	6286	6481	K_pneumoniae_KPNIH1	phage major capsid protein, P2 family
  6346_K_pneumoniae_KPNIH1-KPNIH1_RS08990			6646	3406	6449	6646	K_pneumoniae_KPNIH1	terminase endonuclease subunit
  6347_K_pneumoniae_KPNIH1-KPNIH1_RS08995			6649	3407	6452	6649	K_pneumoniae_KPNIH1	head completion/stabilization protein
  6348_K_pneumoniae_KPNIH1-KPNIH1_RS09000			5823	2974	5637	5823	K_pneumoniae_KPNIH1	tail protein X
  6349_K_pneumoniae_KPNIH1-KPNIH1_RS09005			6573	3368	6376	6573	K_pneumoniae_KPNIH1	hypothetical protein
  6350_K_pneumoniae_KPNIH1-KPNIH1_RS09010			5344	2759	5170	5344	K_pneumoniae_KPNIH1	lysozyme
  6351_K_pneumoniae_KPNIH1-KPNIH1_RS09015			8067	4203	7861	8067	K_pneumoniae_KPNIH1	DNZ54_00345 family protein
  6352_K_pneumoniae_KPNIH1-KPNIH1_RS09020			6961	3548	6759	6961	K_pneumoniae_KPNIH1	lysB - Rz-like lysis system protein LysB
  6353_K_pneumoniae_KPNIH1-KPNIH1_RS33570			6963	3549	6761	6963	K_pneumoniae_KPNIH1	lysC - Rz1-like lysis system protein LysC
  6354_K_pneumoniae_KPNIH1-KPNIH1_RS09030			6652	3408	6455	6652	K_pneumoniae_KPNIH1	phage tail protein
  6355_K_pneumoniae_KPNIH1-KPNIH1_RS09035			6657	3409	6460	6657	K_pneumoniae_KPNIH1	phage virion morphogenesis protein
  6356_K_pneumoniae_KPNIH1-KPNIH1_RS09040			11979	7634	11773	11979	K_pneumoniae_KPNIH1	hypothetical protein
  6357_K_pneumoniae_KPNIH1-KPNIH1_RS09045			6484	3326	6289	6484	K_pneumoniae_KPNIH1	phage baseplate assembly protein V
  6358_K_pneumoniae_KPNIH1-KPNIH1_RS09050			6658	3410	6461	6658	K_pneumoniae_KPNIH1	GPW/gp25 family protein
  6359_K_pneumoniae_KPNIH1-KPNIH1_RS09055			5826	2975	5640	5826	K_pneumoniae_KPNIH1	baseplate assembly protein
  6360_K_pneumoniae_KPNIH1-KPNIH1_RS09060			5609	2887	5429	5609	K_pneumoniae_KPNIH1	phage tail protein I
  6361_K_pneumoniae_KPNIH1-KPNIH1_RS33575			5813	2971	5627	5813	K_pneumoniae_KPNIH1	hypothetical protein
  6362_K_pneumoniae_KPNIH1-KPNIH1_RS09070			5816	2972	5630	5816	K_pneumoniae_KPNIH1	hypothetical protein
  6363_K_pneumoniae_KPNIH1-KPNIH1_RS09075			10717	6372	10511	10717	K_pneumoniae_KPNIH1	hypothetical protein
  6364_K_pneumoniae_KPNIH1-KPNIH1_RS09080			8513	4465	8307	8513	K_pneumoniae_KPNIH1	phage tail protein
  6365_K_pneumoniae_KPNIH1-KPNIH1_RS09085			6439	3302	6244	6439	K_pneumoniae_KPNIH1	phage tail sheath protein
  6366_K_pneumoniae_KPNIH1-KPNIH1_RS09090			4812	2463	4660	4812	K_pneumoniae_KPNIH1	phage major tail tube protein
  6367_K_pneumoniae_KPNIH1-KPNIH1_RS09095			6537	3352	6341	6537	K_pneumoniae_KPNIH1	phage tail assembly protein
  6368_K_pneumoniae_KPNIH1-KPNIH1_RS09100			6968	3550	6766	6968	K_pneumoniae_KPNIH1	GpE family phage tail protein
  6369_K_pneumoniae_KPNIH1-KPNIH1_RS09105			8516	4466	8310	8516	K_pneumoniae_KPNIH1	phage tail tape measure protein
  6370_K_pneumoniae_KPNIH1-KPNIH1_RS09110			6540	3353	6344	6540	K_pneumoniae_KPNIH1	phage tail protein
  6371_K_pneumoniae_KPNIH1-KPNIH1_RS09115			6488	3327	6293	6488	K_pneumoniae_KPNIH1	phage late control D family protein
  6372_K_pneumoniae_KPNIH1-KPNIH1_RS29865			4736	2434	4586	4736	K_pneumoniae_KPNIH1	ogr/Delta-like zinc finger family protein
  6373_K_pneumoniae_KPNIH1-KPNIH1_RS09125			2717	819	2610	2717	s0	aspartate:alanine antiporter
  6374_K_pneumoniae_KPNIH1-KPNIH1_RS09130			4832	2473	4680	4832	s1	inner membrane protein YbjM
  6375_K_pneumoniae_KPNIH1-KPNIH1_RS09135			2553	678	2447	2553	s0	GrxA family glutaredoxin
  6376_K_pneumoniae_KPNIH1-KPNIH1_RS09140			6577	3371	6380	6577	s1	YbjC family protein
  6377_K_pneumoniae_KPNIH1-KPNIH1_RS09160			3385	1355	3261	3385	s0	rimK - 30S ribosomal protein S6--L-glutamate ligase
  6378_K_pneumoniae_KPNIH1-KPNIH1_RS09165			3386	1356	3262	3386	s0	YbjN domain-containing protein
  6379_K_pneumoniae_KPNIH1-KPNIH1_RS09170			2324	497	2224	2324	s0	potF - spermidine/putrescine ABC transporter substrate-binding protein PotF
  6380_K_pneumoniae_KPNIH1-KPNIH1_RS09175			486	49	469	486	s0	potG - putrescine ABC transporter ATP-binding subunit PotG
  6381_K_pneumoniae_KPNIH1-KPNIH1_RS09180			1072	131	1027	1072	s0	potH - putrescine ABC transporter permease PotH
  6382_K_pneumoniae_KPNIH1-KPNIH1_RS09185			2494	628	2389	2494	s0	potI - putrescine ABC transporter permease PotI
  6383_K_pneumoniae_KPNIH1-KPNIH1_RS09190			3387	1357	3263	3387	s0	DUF2593 family protein
  6384_K_pneumoniae_KPNIH1-KPNIH1_RS09195			2534	660	2429	2534	s0	rlmC - 23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
  6385_K_pneumoniae_KPNIH1-KPNIH1_RS09200			315	27	309	315	K_pneumoniae_KPNIH1	response regulator transcription factor
  6386_K_pneumoniae_KPNIH1-KPNIH1_RS09205			7288	3724	7082	7288	s1	two-component sensor histidine kinase
  6387_K_pneumoniae_KPNIH1-KPNIH1_RS09210			763	82	736	763	s0	artJ - ABC transporter substrate-binding protein ArtJ
  6388_K_pneumoniae_KPNIH1-KPNIH1_RS09215			2232	429	2132	2232	s0	artM - arginine ABC transporter permease ArtM
  6389_K_pneumoniae_KPNIH1-KPNIH1_RS09220			2234	431	2134	2234	s0	artQ - arginine ABC transporter permease ArtQ
  6390_K_pneumoniae_KPNIH1-KPNIH1_RS09225			763	82	736	763	s0	artJ - arginine ABC transporter substrate-binding protein
