10130	S_typhimurium_14028s	     	14630,12589_S_typhimurium_14028s-STM14_RS13000	12653,12590_S_typhimurium_14028s-STM14_RS13005	14631,12591_S_typhimurium_14028s-STM14_RS13010	10130,12592_S_typhimurium_14028s-STM14_RS13015	14551,12593_S_typhimurium_14028s-STM14_RS13020
118	S_typhimurium_14028s	XXX R   	498,13785_S_typhimurium_14028s-STM14_RS19270	118,13784_S_typhimurium_14028s-STM14_RS19265	324,13783_S_typhimurium_14028s-STM14_RS19260	14626,13782_S_typhimurium_14028s-STM14_RS19250	2455,13781_S_typhimurium_14028s-STM14_RS19245	14564,13780_S_typhimurium_14028s-STM14_RS19230	11097,13779_S_typhimurium_14028s-STM14_RS19225	9618,13778_S_typhimurium_14028s-STM14_RS19220
865	S_typhimurium_14028s	   XX   XX  	11090,13191_S_typhimurium_14028s-STM14_RS16175	10829,13192_S_typhimurium_14028s-STM14_RS16180	12728,13193_S_typhimurium_14028s-STM14_RS16185	865,13194_S_typhimurium_14028s-STM14_RS16190	1415,13195_S_typhimurium_14028s-STM14_RS16195	14622,13196_S_typhimurium_14028s-STM14_RS16200	10765,13197_S_typhimurium_14028s-STM14_RS16205	9796,13198_S_typhimurium_14028s-STM14_RS16210	7790,13199_S_typhimurium_14028s-STM14_RS16215	7815,13200_S_typhimurium_14028s-STM14_RS16220	12729,13201_S_typhimurium_14028s-STM14_RS16225	10881,13202_S_typhimurium_14028s-STM14_RS16230
129	S_typhimurium_14028s	  XX   	14615,14689_S_typhimurium_14028s-STM14_RS24045	14616,14690_S_typhimurium_14028s-STM14_RS24050	322,14691_S_typhimurium_14028s-STM14_RS24055	129,14692_S_typhimurium_14028s-STM14_RS24060	14617,14693_S_typhimurium_14028s-STM14_RS24065	9734,14694_S_typhimurium_14028s-STM14_RS24070	10233,14695_S_typhimurium_14028s-STM14_RS24075
127	S_typhimurium_14028s	 XX 	9910,10383_S_typhimurium_14028s-STM14_RS01455	318,10384_S_typhimurium_14028s-STM14_RS01460	127,10385_S_typhimurium_14028s-STM14_RS01465	14605,10386_S_typhimurium_14028s-STM14_RS01470
9334	S_typhimurium_14028s	      	14440,14371_S_typhimurium_14028s-STM14_RS22375	12802,14370_S_typhimurium_14028s-STM14_RS22370	14595,14369_S_typhimurium_14028s-STM14_RS22365	9334,14368_S_typhimurium_14028s-STM14_RS22360	12801,14367_S_typhimurium_14028s-STM14_RS22355	12800,14366_S_typhimurium_14028s-STM14_RS22350
6453	S_typhimurium_14028s	  X 	12465,10837_S_typhimurium_14028s-STM14_RS03855	9883,10838_S_typhimurium_14028s-STM14_RS03860	6453,10839_S_typhimurium_14028s-STM14_RS03865	14543,10840_S_typhimurium_14028s-STM14_RS03870
108	S_typhimurium_14028s	XXX  X XXX     X   XXXX     X 	7431,11751_S_typhimurium_14028s-STM14_RS08655	8413,11750_S_typhimurium_14028s-STM14_RS08650	108,11749_S_typhimurium_14028s-STM14_RS08645	12572,11748_S_typhimurium_14028s-STM14_RS08640	12571,11747_S_typhimurium_14028s-STM14_RS08625	2947,11746_S_typhimurium_14028s-STM14_RS08620	12570,11745_S_typhimurium_14028s-STM14_RS08615	8118,11744_S_typhimurium_14028s-STM14_RS08610	2196,11743_S_typhimurium_14028s-STM14_RS08605	333,11742_S_typhimurium_14028s-STM14_RS08600	10047,11741_S_typhimurium_14028s-STM14_RS08595	9435,11740_S_typhimurium_14028s-STM14_RS08590	9564,11739_S_typhimurium_14028s-STM14_RS08585	14536,11738_S_typhimurium_14028s-STM14_RS08580	12569,11737_S_typhimurium_14028s-STM14_RS08575	540,11736_S_typhimurium_14028s-STM14_RS08570	9314,11735_S_typhimurium_14028s-STM14_RS08565	9399,11734_S_typhimurium_14028s-STM14_RS08560	12568,11733_S_typhimurium_14028s-STM14_RS08555	6505,11732_S_typhimurium_14028s-STM14_RS08550	6501,11731_S_typhimurium_14028s-STM14_RS08545	7139,11730_S_typhimurium_14028s-STM14_RS08540	6499,11729_S_typhimurium_14028s-STM14_RS08535	12567,11728_S_typhimurium_14028s-STM14_RS08530	10811,11727_S_typhimurium_14028s-STM14_RS08525	10810,11726_S_typhimurium_14028s-STM14_RS08520	12566,11725_S_typhimurium_14028s-STM14_RS08515	9973,11724_S_typhimurium_14028s-STM14_RS08510	457,11723_S_typhimurium_14028s-STM14_RS08505	12565,11722_S_typhimurium_14028s-STM14_RS08500
14471	S_typhimurium_14028s	  	14471,12512_S_typhimurium_14028s-STM14_RS12615	14533,12511_S_typhimurium_14028s-STM14_RS12610
7459	S_typhimurium_14028s	 X 	10037,13977_S_typhimurium_14028s-STM14_RS20235	7459,13978_S_typhimurium_14028s-STM14_RS20240	14515,13979_S_typhimurium_14028s-STM14_RS20245
12756	S_typhimurium_14028s	  	12756,13881_S_typhimurium_14028s-STM14_RS19755	14513,13880_S_typhimurium_14028s-STM14_RS19750
5784	S_typhimurium_14028s	XXXX     	8804,10945_S_typhimurium_14028s-STM14_RS04470	5784,10944_S_typhimurium_14028s-STM14_RS04465	5786,10943_S_typhimurium_14028s-STM14_RS04460	5792,10942_S_typhimurium_14028s-STM14_RS04455	10055,10941_S_typhimurium_14028s-STM14_RS04450	14489,10940_S_typhimurium_14028s-STM14_RS04445	14488,10939_S_typhimurium_14028s-STM14_RS04440	10560,10938_S_typhimurium_14028s-STM14_RS04435	10559,10937_S_typhimurium_14028s-STM14_RS04430
3044	S_typhimurium_14028s	 R 	10048,12796_S_typhimurium_14028s-STM14_RS14090	3044,12797_S_typhimurium_14028s-STM14_RS14095	14479,12798_S_typhimurium_14028s-STM14_RS14100
590	S_typhimurium_14028s	 XX   XXX  	10323,10467_S_typhimurium_14028s-STM14_RS01915	5505,10468_S_typhimurium_14028s-STM14_RS01920	5501,10469_S_typhimurium_14028s-STM14_RS01925	10450,10470_S_typhimurium_14028s-STM14_RS01930	10448,10471_S_typhimurium_14028s-STM14_RS01935	12431,10472_S_typhimurium_14028s-STM14_RS01940	590,10473_S_typhimurium_14028s-STM14_RS01950	4790,10474_S_typhimurium_14028s-STM14_RS01955	2159,10475_S_typhimurium_14028s-STM14_RS01960	12432,10476_S_typhimurium_14028s-STM14_RS25840	12433,10477_S_typhimurium_14028s-STM14_RS01965
1937	S_typhimurium_14028s	 XX XX      X X               X	10444,10480_S_typhimurium_14028s-STM14_RS01980	6845,10479_S_typhimurium_14028s-STM14_RS01975	1937,10481_S_typhimurium_14028s-STM14_RS01985,10478_S_typhimurium_14028s-STM14_RS01970	10109,10482_S_typhimurium_14028s-STM14_RS01990	5486,10483_S_typhimurium_14028s-STM14_RS01995	6593,10484_S_typhimurium_14028s-STM14_RS02000	12434,10485_S_typhimurium_14028s-STM14_RS02005	12435,10486_S_typhimurium_14028s-STM14_RS02010	10442,10487_S_typhimurium_14028s-STM14_RS02015	12436,10488_S_typhimurium_14028s-STM14_RS02020	12437,10489_S_typhimurium_14028s-STM14_RS02025	12438,10490_S_typhimurium_14028s-STM14_RS02030	5480,10491_S_typhimurium_14028s-STM14_RS02035	10211,10492_S_typhimurium_14028s-STM14_RS02040	2067,10493_S_typhimurium_14028s-STM14_RS02045	12439,10494_S_typhimurium_14028s-STM14_RS02050	12440,10495_S_typhimurium_14028s-STM14_RS02060	12441,10496_S_typhimurium_14028s-STM14_RS02065	12442,10497_S_typhimurium_14028s-STM14_RS02070	12443,10498_S_typhimurium_14028s-STM14_RS26695	12444,10499_S_typhimurium_14028s-STM14_RS02075	12445,10500_S_typhimurium_14028s-STM14_RS24395	12446,10501_S_typhimurium_14028s-STM14_RS02095	9372,10502_S_typhimurium_14028s-STM14_RS02100	9388,10503_S_typhimurium_14028s-STM14_RS02105	12447,10504_S_typhimurium_14028s-STM14_RS02110	12448,10505_S_typhimurium_14028s-STM14_RS02115	14473,10506_S_typhimurium_14028s-STM14_RS02130	12449,10507_S_typhimurium_14028s-STM14_RS02135	11056,10508_S_typhimurium_14028s-STM14_RS02140	8697,10509_S_typhimurium_14028s-STM14_RS02145
12731	S_typhimurium_14028s	     	12731,13236_S_typhimurium_14028s-STM14_RS16415	12732,13237_S_typhimurium_14028s-STM14_RS16420	12733,13238_S_typhimurium_14028s-STM14_RS16425	14450,13239_S_typhimurium_14028s-STM14_RS16430	14451,13240_S_typhimurium_14028s-STM14_RS16435
1889	S_typhimurium_14028s	        X  X 	12478,10908_S_typhimurium_14028s-STM14_RS04250	12477,10907_S_typhimurium_14028s-STM14_RS04245	12476,10906_S_typhimurium_14028s-STM14_RS04240	12475,10905_S_typhimurium_14028s-STM14_RS04235	14448,10904_S_typhimurium_14028s-STM14_RS04230	10896,10903_S_typhimurium_14028s-STM14_RS04225	12474,10902_S_typhimurium_14028s-STM14_RS04220	12473,10901_S_typhimurium_14028s-STM14_RS04215	8126,10900_S_typhimurium_14028s-STM14_RS04210	12472,10899_S_typhimurium_14028s-STM14_RS04205	12471,10898_S_typhimurium_14028s-STM14_RS04200	1889,10897_S_typhimurium_14028s-STM14_RS04195	12470,10896_S_typhimurium_14028s-STM14_RS04190
265	S_typhimurium_14028s	 XXXXXX XXX X XXX XXXX   X  XXXXX  XX XXXXXX XX XX  XXX XX                      X XXX  X XXX       X X X  	10779,14804_S_typhimurium_14028s-STM14_RS00555	6725,14803_S_typhimurium_14028s-STM14_RS00550	6720,14802_S_typhimurium_14028s-STM14_RS00545	7814,14801_S_typhimurium_14028s-STM14_RS00540	7789,14800_S_typhimurium_14028s-STM14_RS00535	6544,14799_S_typhimurium_14028s-STM14_RS00530	7086,14798_S_typhimurium_14028s-STM14_RS00525	12876,14797_S_typhimurium_14028s-STM14_RS00520	6718,14796_S_typhimurium_14028s-STM14_RS00515	5631,14795_S_typhimurium_14028s-STM14_RS00510	6714,14794_S_typhimurium_14028s-STM14_RS00505	10778,14793_S_typhimurium_14028s-STM14_RS00500	6711,14792_S_typhimurium_14028s-STM14_RS00495	10777,14791_S_typhimurium_14028s-STM14_RS00490	6709,14790_S_typhimurium_14028s-STM14_RS00485	7189,14789_S_typhimurium_14028s-STM14_RS00480	6707,14788_S_typhimurium_14028s-STM14_RS00475	12875,14787_S_typhimurium_14028s-STM14_RS00470	5627,14786_S_typhimurium_14028s-STM14_RS00465	6702,14785_S_typhimurium_14028s-STM14_RS00460	6701,14784_S_typhimurium_14028s-STM14_RS00455	5625,14783_S_typhimurium_14028s-STM14_RS00450	12874,14782_S_typhimurium_14028s-STM14_RS00445	12873,14781_S_typhimurium_14028s-STM14_RS00440	9867,14780_S_typhimurium_14028s-STM14_RS00435	6696,14779_S_typhimurium_14028s-STM14_RS00430	12872,14778_S_typhimurium_14028s-STM14_RS00425	11052,14777_S_typhimurium_14028s-STM14_RS00420	6695,14776_S_typhimurium_14028s-STM14_RS00415	6692,14775_S_typhimurium_14028s-STM14_RS00410	6687,14774_S_typhimurium_14028s-STM14_RS00405	8107,14773_S_typhimurium_14028s-STM14_RS00400	8761,14772_S_typhimurium_14028s-STM14_RS00395	12871,14771_S_typhimurium_14028s-STM14_RS24325	12870,14770_S_typhimurium_14028s-STM14_RS00390	8759,14769_S_typhimurium_14028s-STM14_RS00385	4817,14768_S_typhimurium_14028s-STM14_RS00380	12869,14767_S_typhimurium_14028s-STM14_RS26580	5914,14766_S_typhimurium_14028s-STM14_RS00365	6685,14765_S_typhimurium_14028s-STM14_RS00360	8105,14764_S_typhimurium_14028s-STM14_RS00355	5162,14763_S_typhimurium_14028s-STM14_RS00350	1388,14762_S_typhimurium_14028s-STM14_RS00345	1360,14761_S_typhimurium_14028s-STM14_RS00335	12868,14760_S_typhimurium_14028s-STM14_RS00330	5463,14759_S_typhimurium_14028s-STM14_RS00325	8734,14758_S_typhimurium_14028s-STM14_RS00320	10774,14757_S_typhimurium_14028s-STM14_RS00315	7082,14756_S_typhimurium_14028s-STM14_RS00310	6386,14755_S_typhimurium_14028s-STM14_RS00305	12867,14754_S_typhimurium_14028s-STM14_RS26680	12866,14753_S_typhimurium_14028s-STM14_RS00295	8922,14752_S_typhimurium_14028s-STM14_RS25800	1095,14751_S_typhimurium_14028s-STM14_RS00285	1306,14750_S_typhimurium_14028s-STM14_RS00280	11046,14749_S_typhimurium_14028s-STM14_RS00275	7926,14748_S_typhimurium_14028s-STM14_RS00270	265,14747_S_typhimurium_14028s-STM14_RS00265	12865,14746_S_typhimurium_14028s-STM14_RS00255	12864,14745_S_typhimurium_14028s-STM14_RS00250	12863,14744_S_typhimurium_14028s-STM14_RS00245	12862,14743_S_typhimurium_14028s-STM14_RS00240	9794,14742_S_typhimurium_14028s-STM14_RS00235	9625,14741_S_typhimurium_14028s-STM14_RS00230	12861,14740_S_typhimurium_14028s-STM14_RS00225	12860,14739_S_typhimurium_14028s-STM14_RS00220	12859,14738_S_typhimurium_14028s-STM14_RS00215	12858,14737_S_typhimurium_14028s-STM14_RS00210	12857,14736_S_typhimurium_14028s-STM14_RS00205	12856,14735_S_typhimurium_14028s-STM14_RS00200	12855,14734_S_typhimurium_14028s-STM14_RS26600	12854,14733_S_typhimurium_14028s-STM14_RS00195	12853,14732_S_typhimurium_14028s-STM14_RS00190	12852,14731_S_typhimurium_14028s-STM14_RS00185	12851,14730_S_typhimurium_14028s-STM14_RS00175	12850,14729_S_typhimurium_14028s-STM14_RS00170	12849,14728_S_typhimurium_14028s-STM14_RS26250	12848,14727_S_typhimurium_14028s-STM14_RS00160	10827,14726_S_typhimurium_14028s-STM14_RS00155	9454,14725_S_typhimurium_14028s-STM14_RS00150	4521,14724_S_typhimurium_14028s-STM14_RS00145	12847,14723_S_typhimurium_14028s-STM14_RS00140	8919,14722_S_typhimurium_14028s-STM14_RS00135	7973,14721_S_typhimurium_14028s-STM14_RS00130	7971,14720_S_typhimurium_14028s-STM14_RS00125	12846,14719_S_typhimurium_14028s-STM14_RS00120	12845,14718_S_typhimurium_14028s-STM14_RS25790	6682,14717_S_typhimurium_14028s-STM14_RS00110	11107,14716_S_typhimurium_14028s-STM14_RS00095	8180,14715_S_typhimurium_14028s-STM14_RS00090	8209,14714_S_typhimurium_14028s-STM14_RS00085	8206,14713_S_typhimurium_14028s-STM14_RS00080	11105,14712_S_typhimurium_14028s-STM14_RS00075	12844,14711_S_typhimurium_14028s-STM14_RS00070	12843,14710_S_typhimurium_14028s-STM14_RS00065	12842,14709_S_typhimurium_14028s-STM14_RS00060	9858,14708_S_typhimurium_14028s-STM14_RS00055	12841,14707_S_typhimurium_14028s-STM14_RS26595	10394,14706_S_typhimurium_14028s-STM14_RS00050	1511,14705_S_typhimurium_14028s-STM14_RS00045	9695,14704_S_typhimurium_14028s-STM14_RS00040	5900,14703_S_typhimurium_14028s-STM14_RS00035	12840,14702_S_typhimurium_14028s-STM14_RS00030	5895,14701_S_typhimurium_14028s-STM14_RS00020	12839,14700_S_typhimurium_14028s-STM14_RS00010	12838,14699_S_typhimurium_14028s-STM14_RS00005
12836	S_typhimurium_14028s	 	12836,14623_S_typhimurium_14028s-STM14_RS23700
6425	S_typhimurium_14028s	X 	6425,14620_S_typhimurium_14028s-STM14_RS23685	12835,14621_S_typhimurium_14028s-STM14_RS23690
5045	S_typhimurium_14028s	R	5045,14618_S_typhimurium_14028s-STM14_RS23670
1606	S_typhimurium_14028s	  XX    XXXX           	10124,14612_S_typhimurium_14028s-STM14_RS23635	9590,14611_S_typhimurium_14028s-STM14_RS23630	5429,14610_S_typhimurium_14028s-STM14_RS23620	1606,14609_S_typhimurium_14028s-STM14_RS23615	12834,14608_S_typhimurium_14028s-STM14_RS23610	12833,14607_S_typhimurium_14028s-STM14_RS23605	12832,14606_S_typhimurium_14028s-STM14_RS23600	12831,14605_S_typhimurium_14028s-STM14_RS23595	8580,14604_S_typhimurium_14028s-STM14_RS23590	3356,14603_S_typhimurium_14028s-STM14_RS23585	8913,14602_S_typhimurium_14028s-STM14_RS23580	6376,14601_S_typhimurium_14028s-STM14_RS23575	12830,14600_S_typhimurium_14028s-STM14_RS23565	12829,14599_S_typhimurium_14028s-STM14_RS23560	12828,14598_S_typhimurium_14028s-STM14_RS23555	12827,14597_S_typhimurium_14028s-STM14_RS23550	12826,14596_S_typhimurium_14028s-STM14_RS23545	12825,14595_S_typhimurium_14028s-STM14_RS23540	12824,14594_S_typhimurium_14028s-STM14_RS23535	12823,14593_S_typhimurium_14028s-STM14_RS23530	12822,14592_S_typhimurium_14028s-STM14_RS23525	12821,14591_S_typhimurium_14028s-STM14_RS23520	12820,14590_S_typhimurium_14028s-STM14_RS23515
5206	S_typhimurium_14028s	XX XX   X   XX  XX	5284,14522_S_typhimurium_14028s-STM14_RS23170	7522,14523_S_typhimurium_14028s-STM14_RS23175	9652,14524_S_typhimurium_14028s-STM14_RS23185	5750,14525_S_typhimurium_14028s-STM14_RS23190	5206,14526_S_typhimurium_14028s-STM14_RS23195	12812,14527_S_typhimurium_14028s-STM14_RS25715	9270,14528_S_typhimurium_14028s-STM14_RS23200	10072,14529_S_typhimurium_14028s-STM14_RS23205	6080,14530_S_typhimurium_14028s-STM14_RS23210	12813,14531_S_typhimurium_14028s-STM14_RS23215	12814,14532_S_typhimurium_14028s-STM14_RS23220	9814,14533_S_typhimurium_14028s-STM14_RS23225	6045,14534_S_typhimurium_14028s-STM14_RS23230	5255,14535_S_typhimurium_14028s-STM14_RS23235	9262,14536_S_typhimurium_14028s-STM14_RS23240	10336,14537_S_typhimurium_14028s-STM14_RS23245	6922,14538_S_typhimurium_14028s-STM14_RS23250	6919,14539_S_typhimurium_14028s-STM14_RS23255
1830	S_typhimurium_14028s	X      XX   	8907,14418_S_typhimurium_14028s-STM14_RS22625	10396,14419_S_typhimurium_14028s-STM14_RS22630	12805,14420_S_typhimurium_14028s-STM14_RS22635	12806,14421_S_typhimurium_14028s-STM14_RS26230	12807,14422_S_typhimurium_14028s-STM14_RS22640	9697,14423_S_typhimurium_14028s-STM14_RS22645	12808,14424_S_typhimurium_14028s-STM14_RS22650	5477,14425_S_typhimurium_14028s-STM14_RS22655	1830,14426_S_typhimurium_14028s-STM14_RS22660	10610,14427_S_typhimurium_14028s-STM14_RS22665	12809,14428_S_typhimurium_14028s-STM14_RS22670	9499,14429_S_typhimurium_14028s-STM14_RS22675
5441	S_typhimurium_14028s	X XX  XXX XXXXXX XX      	8903,14329_S_typhimurium_14028s-STM14_RS22160	12797,14328_S_typhimurium_14028s-STM14_RS22155	8902,14327_S_typhimurium_14028s-STM14_RS22150	8899,14326_S_typhimurium_14028s-STM14_RS22145	11104,14325_S_typhimurium_14028s-STM14_RS22140	12796,14324_S_typhimurium_14028s-STM14_RS22135	7711,14323_S_typhimurium_14028s-STM14_RS22130	7713,14322_S_typhimurium_14028s-STM14_RS22125	8898,14321_S_typhimurium_14028s-STM14_RS22120	11101,14320_S_typhimurium_14028s-STM14_RS22115	8895,14319_S_typhimurium_14028s-STM14_RS22110	8894,14318_S_typhimurium_14028s-STM14_RS22105	7749,14317_S_typhimurium_14028s-STM14_RS22100	7746,14316_S_typhimurium_14028s-STM14_RS22095	5924,14315_S_typhimurium_14028s-STM14_RS22090	5441,14314_S_typhimurium_14028s-STM14_RS22085	11059,14313_S_typhimurium_14028s-STM14_RS22080	8891,14312_S_typhimurium_14028s-STM14_RS22075	8889,14311_S_typhimurium_14028s-STM14_RS22070	10363,14310_S_typhimurium_14028s-STM14_RS22065	12795,14309_S_typhimurium_14028s-STM14_RS22060	12794,14308_S_typhimurium_14028s-STM14_RS22055	12793,14307_S_typhimurium_14028s-STM14_RS22050	12792,14306_S_typhimurium_14028s-STM14_RS22045	11100,14305_S_typhimurium_14028s-STM14_RS22040
3925	S_typhimurium_14028s	X 	3925,14302_S_typhimurium_14028s-STM14_RS22020	12791,14301_S_typhimurium_14028s-STM14_RS22015
5956	S_typhimurium_14028s	  X 	12788,14269_S_typhimurium_14028s-STM14_RS21830	12789,14270_S_typhimurium_14028s-STM14_RS21835	5956,14271_S_typhimurium_14028s-STM14_RS21840	12790,14272_S_typhimurium_14028s-STM14_RS21845
2012	S_typhimurium_14028s	X 	2012,14227_S_typhimurium_14028s-STM14_RS21575	12786,14228_S_typhimurium_14028s-STM14_RS21580
5548	S_typhimurium_14028s	X 	5548,14223_S_typhimurium_14028s-STM14_RS21555	12785,14222_S_typhimurium_14028s-STM14_RS21550
4506	S_typhimurium_14028s	 XXXXXXXX   X 	9776,14205_S_typhimurium_14028s-STM14_RS21465	4930,14204_S_typhimurium_14028s-STM14_RS21460	5532,14203_S_typhimurium_14028s-STM14_RS21455	5646,14202_S_typhimurium_14028s-STM14_RS21450	6039,14201_S_typhimurium_14028s-STM14_RS21445	6034,14200_S_typhimurium_14028s-STM14_RS21440	6002,14199_S_typhimurium_14028s-STM14_RS21435	5412,14198_S_typhimurium_14028s-STM14_RS21430	4506,14197_S_typhimurium_14028s-STM14_RS21425	12784,14196_S_typhimurium_14028s-STM14_RS21420	9381,14195_S_typhimurium_14028s-STM14_RS21410	10205,14194_S_typhimurium_14028s-STM14_RS21405	5233,14193_S_typhimurium_14028s-STM14_RS21400	9296,14192_S_typhimurium_14028s-STM14_RS21395
4213	S_typhimurium_14028s	X 	4213,14183_S_typhimurium_14028s-STM14_RS21350	12783,14184_S_typhimurium_14028s-STM14_RS21355
5487	S_typhimurium_14028s	XX  	5487,14178_S_typhimurium_14028s-STM14_RS21325	5549,14179_S_typhimurium_14028s-STM14_RS21330	11096,14180_S_typhimurium_14028s-STM14_RS21335	10284,14181_S_typhimurium_14028s-STM14_RS21340
9444	S_typhimurium_14028s	      	9444,14135_S_typhimurium_14028s-STM14_RS21100	12779,14136_S_typhimurium_14028s-STM14_RS21105	9815,14137_S_typhimurium_14028s-STM14_RS21110	12780,14138_S_typhimurium_14028s-STM14_RS21115	12781,14139_S_typhimurium_14028s-STM14_RS21120	12782,14140_S_typhimurium_14028s-STM14_RS21125
12775	S_typhimurium_14028s	  	12775,14075_S_typhimurium_14028s-STM14_RS20785	12776,14076_S_typhimurium_14028s-STM14_RS25625
12772	S_typhimurium_14028s	   	12772,14071_S_typhimurium_14028s-STM14_RS20765	12773,14072_S_typhimurium_14028s-STM14_RS20770	12774,14073_S_typhimurium_14028s-STM14_RS20775
12770	S_typhimurium_14028s	  	12770,14043_S_typhimurium_14028s-STM14_RS20600	12771,14044_S_typhimurium_14028s-STM14_RS20605
12768	S_typhimurium_14028s	  	12768,14036_S_typhimurium_14028s-STM14_RS20570	12769,14037_S_typhimurium_14028s-STM14_RS26670
12765	S_typhimurium_14028s	  	12765,13989_S_typhimurium_14028s-STM14_RS20305	12766,13990_S_typhimurium_14028s-STM14_RS20310
23	S_typhimurium_14028s	   X  XXXX XXXX       XRR	12758,13895_S_typhimurium_14028s-STM14_RS19830	12759,13896_S_typhimurium_14028s-STM14_RS26855	12760,13897_S_typhimurium_14028s-STM14_RS19835	8421,13898_S_typhimurium_14028s-STM14_RS19845	9928,13899_S_typhimurium_14028s-STM14_RS19850	12761,13900_S_typhimurium_14028s-STM14_RS19855	6561,13901_S_typhimurium_14028s-STM14_RS19860	5327,13902_S_typhimurium_14028s-STM14_RS19865	1152,13903_S_typhimurium_14028s-STM14_RS19870	4947,13904_S_typhimurium_14028s-STM14_RS19875	12762,13905_S_typhimurium_14028s-STM14_RS26480	1743,13906_S_typhimurium_14028s-STM14_RS19880	6596,13907_S_typhimurium_14028s-STM14_RS19885	5153,13908_S_typhimurium_14028s-STM14_RS19890	278,13909_S_typhimurium_14028s-STM14_RS19895	10252,13910_S_typhimurium_14028s-STM14_RS19900	10253,13911_S_typhimurium_14028s-STM14_RS19905	9684,13912_S_typhimurium_14028s-STM14_RS19910	9668,13913_S_typhimurium_14028s-STM14_RS19915	9649,13914_S_typhimurium_14028s-STM14_RS19920	12763,13915_S_typhimurium_14028s-STM14_RS19925	10161,13916_S_typhimurium_14028s-STM14_RS19930	7917,13917_S_typhimurium_14028s-STM14_RS19935	23,13918_S_typhimurium_14028s-STM14_RS19940	1910,13919_S_typhimurium_14028s-STM14_RS19945
5386	S_typhimurium_14028s	XXXXXXXX	5386,13921_S_typhimurium_14028s-STM14_RS19955	7659,13922_S_typhimurium_14028s-STM14_RS19960	7492,13923_S_typhimurium_14028s-STM14_RS19965	7308,13924_S_typhimurium_14028s-STM14_RS19970	7706,13925_S_typhimurium_14028s-STM14_RS19975	7716,13926_S_typhimurium_14028s-STM14_RS19980	7809,13927_S_typhimurium_14028s-STM14_RS19985	7387,13928_S_typhimurium_14028s-STM14_RS19990
12753	S_typhimurium_14028s	  	12753,13834_S_typhimurium_14028s-STM14_RS19520	12754,13835_S_typhimurium_14028s-STM14_RS19525
1423	S_typhimurium_14028s	XX  	1423,13693_S_typhimurium_14028s-STM14_RS18790	8079,13694_S_typhimurium_14028s-STM14_RS18795	12751,13695_S_typhimurium_14028s-STM14_RS18800	10734,13696_S_typhimurium_14028s-STM14_RS18805
572	S_typhimurium_14028s	 X X   	9404,13679_S_typhimurium_14028s-STM14_RS18725	5314,13678_S_typhimurium_14028s-STM14_RS18720	9725,13677_S_typhimurium_14028s-STM14_RS18715	572,13676_S_typhimurium_14028s-STM14_RS18710	9365,13675_S_typhimurium_14028s-STM14_RS18705	12749,13674_S_typhimurium_14028s-STM14_RS18700	12748,13673_S_typhimurium_14028s-STM14_RS18695
1213	S_typhimurium_14028s	X 	1213,13626_S_typhimurium_14028s-STM14_RS18460	12746,13625_S_typhimurium_14028s-STM14_RS18455
7171	S_typhimurium_14028s	X 	7171,13608_S_typhimurium_14028s-STM14_RS18370	12745,13607_S_typhimurium_14028s-STM14_RS18365
10044	S_typhimurium_14028s	  	10044,13429_S_typhimurium_14028s-STM14_RS17430	12740,13430_S_typhimurium_14028s-STM14_RS17435
5550	S_typhimurium_14028s	X  	5550,13331_S_typhimurium_14028s-STM14_RS16930	11095,13330_S_typhimurium_14028s-STM14_RS16925	10285,13329_S_typhimurium_14028s-STM14_RS16920
8416	S_typhimurium_14028s	X 	8416,13326_S_typhimurium_14028s-STM14_RS16905	12738,13327_S_typhimurium_14028s-STM14_RS16910
6235	S_typhimurium_14028s	X 	6235,13303_S_typhimurium_14028s-STM14_RS16780	9939,13302_S_typhimurium_14028s-STM14_RS16775
782	S_typhimurium_14028s	     XXXXXXXXXX XXXX X	10958,13279_S_typhimurium_14028s-STM14_RS16650	11093,13280_S_typhimurium_14028s-STM14_RS16655	12736,13281_S_typhimurium_14028s-STM14_RS16660	10025,13282_S_typhimurium_14028s-STM14_RS16665	9850,13283_S_typhimurium_14028s-STM14_RS16670	6346,13284_S_typhimurium_14028s-STM14_RS16675	6310,13285_S_typhimurium_14028s-STM14_RS16680	6628,13286_S_typhimurium_14028s-STM14_RS16685	8026,13287_S_typhimurium_14028s-STM14_RS16690	7290,13288_S_typhimurium_14028s-STM14_RS16695	6930,13289_S_typhimurium_14028s-STM14_RS16700	6399,13290_S_typhimurium_14028s-STM14_RS16705	892,13291_S_typhimurium_14028s-STM14_RS16710	8172,13292_S_typhimurium_14028s-STM14_RS16715	7496,13293_S_typhimurium_14028s-STM14_RS16720	10456,13294_S_typhimurium_14028s-STM14_RS16725	1611,13295_S_typhimurium_14028s-STM14_RS16740	2958,13296_S_typhimurium_14028s-STM14_RS16745	782,13297_S_typhimurium_14028s-STM14_RS16750	1859,13298_S_typhimurium_14028s-STM14_RS16755	12737,13299_S_typhimurium_14028s-STM14_RS16760	4657,13300_S_typhimurium_14028s-STM14_RS16765
785	S_typhimurium_14028s	   XX  	9358,13244_S_typhimurium_14028s-STM14_RS16455	9705,13245_S_typhimurium_14028s-STM14_RS16460	9800,13246_S_typhimurium_14028s-STM14_RS16465	5252,13247_S_typhimurium_14028s-STM14_RS16470	785,13248_S_typhimurium_14028s-STM14_RS16475	9400,13249_S_typhimurium_14028s-STM14_RS16485	12734,13250_S_typhimurium_14028s-STM14_RS16490
