# Lines not beginning with # have the following format: Gene name <tab> family origin <tab> gene history string <tab> locusIsland <tab> initialFamily <tab> originFamily <tab> locusFamily <tab> locFamMRCA <tab> gene description.
########### Begin contig
  15352_E_cloacae_ATCC13047-ECL_RS02905	C	OSS	3553	1500	3425	3553	s1	DMT family transporter
  15353_E_cloacae_ATCC13047-ECL_RS02910	C	OS	359	32	352	359	s1	AraC family transcriptional regulator
  15354_E_cloacae_ATCC13047-ECL_RS02915	X		9754	5409	9548	9754	E_cloacae_ATCC13047	helix-turn-helix domain-containing protein
  15355_E_cloacae_ATCC13047-ECL_RS02920	X		9754	8596	12735	12941	E_cloacae_ATCC13047	beta-ketoacyl synthase
  15356_E_cloacae_ATCC13047-ECL_RS02925	C	OSS	5044	2587	4883	5044	s1	SDR family oxidoreductase
  15357_E_cloacae_ATCC13047-ECL_RS02930	C	ODDS	1496	223	1432	1496	s1	helix-turn-helix transcriptional regulator
  15358_E_cloacae_ATCC13047-ECL_RS02935	C	OSSS	2579	704	2473	2579	s0	bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
  15359_E_cloacae_ATCC13047-ECL_RS02940	C	OSSS	2591	714	2485	2591	s0	cysQ - 3'(2'),5'-bisphosphate nucleotidase CysQ
  15360_E_cloacae_ATCC13047-ECL_RS02945	C	OSSS	2179	400	2082	2179	s0	YtfJ family protein
  15361_E_cloacae_ATCC13047-ECL_RS02950	C	OSSS	4313	2177	4176	4313	s0	DUF1107 domain-containing protein
  15362_E_cloacae_ATCC13047-ECL_RS02955	C	OSSS	2539	665	2434	2539	s0	hemolysin family protein
  15363_E_cloacae_ATCC13047-ECL_RS02960	X		12942	8597	12736	12942	E_cloacae_ATCC13047	ATP-dependent endonuclease
  15364_E_cloacae_ATCC13047-ECL_RS02965	X	OS	1246	273	1642	1724	s2	MFS transporter
  15365_E_cloacae_ATCC13047-ECL_RS02970	X	OS	1246	169	1195	1246	s2	Gfo/Idh/MocA family oxidoreductase
  15366_E_cloacae_ATCC13047-ECL_RS02975	X	OS	1246	4709	8735	8941	s2	Gfo/Idh/MocA family oxidoreductase
  15367_E_cloacae_ATCC13047-ECL_RS02980	X		9260	4915	9054	9260	E_cloacae_ATCC13047	Gfo/Idh/MocA family oxidoreductase
  15368_E_cloacae_ATCC13047-ECL_RS02985	X	OS	6020	3748	7118	7324	s2	Gfo/Idh/MocA family oxidoreductase
  15369_E_cloacae_ATCC13047-ECL_RS02990	X	OS	6020	3081	5829	6020	s2	LacI family transcriptional regulator
  15370_E_cloacae_ATCC13047-ECL_RS02995	C	OSSS	4314	2178	4177	4314	s0	msrA - peptide-methionine (S)-S-oxide reductase MsrA
  15371_E_cloacae_ATCC13047-ECL_RS03000	C	OSSS	2651	761	2545	2651	s0	tamA - autotransporter assembly complex protein TamA
  15372_E_cloacae_ATCC13047-ECL_RS03005	C	OSSS	4315	2179	4178	4315	s0	tamB - autotransporter assembly complex protein TamB
  15373_E_cloacae_ATCC13047-ECL_RS03010	C	OSSS	4316	2180	4179	4316	s0	gamma-glutamylcyclotransferase
  15374_E_cloacae_ATCC13047-ECL_RS03015	X		12943	8598	12737	12943	E_cloacae_ATCC13047	hypothetical protein
  15375_E_cloacae_ATCC13047-ECL_RS03020	X		12943	8599	12738	12944	E_cloacae_ATCC13047	hypothetical protein
  15376_E_cloacae_ATCC13047-ECL_RS03025	C	OSS	2978	1019	2866	2978	s1	ppa - inorganic diphosphatase
  15377_E_cloacae_ATCC13047-ECL_RS03030	C	OSS	6021	3082	5830	6021	s1	ytfQ - galactofuranose ABC transporter substrate-binding protein YtfQ
  15378_E_cloacae_ATCC13047-ECL_RS03035	C	OSS	250	22	244	250	s1	sugar ABC transporter ATP-binding protein
  15379_E_cloacae_ATCC13047-ECL_RS03045	C	OSS	6033	3088	5842	6033	s1	yjfF - sugar ABC transporter permease YjfF
  15380_E_cloacae_ATCC13047-ECL_RS03050	C	OSS	767	83	740	767	s0	methyl-accepting chemotaxis protein
  15381_E_cloacae_ATCC13047-ECL_RS03055	X		12945	8600	12739	12945	E_cloacae_ATCC13047	LysR family transcriptional regulator
  15382_E_cloacae_ATCC13047-ECL_RS03060	C	OSSS	4317	2181	4180	4317	s0	fbp - class 1 fructose-bisphosphatase
  15383_E_cloacae_ATCC13047-ECL_RS03065	C	OSSS	2670	778	2564	2670	s0	mpl - UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
  15384_E_cloacae_ATCC13047-ECL_RS03070	C	OD	4015	1891	3880	4015	s1	ribosome-associated protein
  15385_E_cloacae_ATCC13047-ECL_RS03075	C	OSS	2806	899	2696	2806	s1	pmbA - metalloprotease PmbA
  15386_E_cloacae_ATCC13047-ECL_RS03080	C	OSSS	5739	2939	5554	5739	s0	cybC - cytochrome b562
  15387_E_cloacae_ATCC13047-ECL_RS03085	X		12946	8601	12740	12946	E_cloacae_ATCC13047	Hok/Gef family protein
  15388_E_cloacae_ATCC13047-ECL_RS03090	C	OSS	5027	2573	4867	5027	s1	glycine dehydrogenase
  15389_E_cloacae_ATCC13047-ECL_RS03095	C	OSSS	5026	2572	4866	5026	s0	hypothetical protein
  15390_E_cloacae_ATCC13047-ECL_RS03100	C	OSSS	5025	2571	4865	5025	s0	DUF4312 family protein
  15391_E_cloacae_ATCC13047-ECL_RS03105	C	OSSS	5024	2570	4864	5024	s0	DUF4311 domain-containing protein
  15392_E_cloacae_ATCC13047-ECL_RS03110	C	OSSS	5023	2569	4863	5023	s0	DUF4310 family protein
  15393_E_cloacae_ATCC13047-ECL_RS03115	C	OSSS	4796	2458	4644	4796	s0	amidohydrolase/deacetylase family metallohydrolase
  15394_E_cloacae_ATCC13047-ECL_RS03120	C	OSSS	4859	2495	4707	4859	s0	DgaE family pyridoxal phosphate-dependent ammonia lyase
  15395_E_cloacae_ATCC13047-ECL_RS03125	C	OSD	4858	2494	4706	4858	s0	KDGP aldolase family protein
  15396_E_cloacae_ATCC13047-ECL_RS03130	C	OSS	6322	3243	6128	6322	s0	lactonase family protein
  15397_E_cloacae_ATCC13047-ECL_RS03140	C	OSS	6522	3346	6326	6522	s1	type II toxin-antitoxin system RelB/DinJ family antitoxin
  15398_E_cloacae_ATCC13047-ECL_RS03145	C	OSS	2194	407	2096	2194	s1	type II toxin-antitoxin system RelE/ParE family toxin
  15399_E_cloacae_ATCC13047-ECL_RS03150	C	OSSS	4344	2204	4207	4344	s0	nrdG - anaerobic ribonucleoside-triphosphate reductase-activating protein
  15400_E_cloacae_ATCC13047-ECL_RS03155	C	OSSS	4345	2205	4208	4345	s0	nrdD - anaerobic ribonucleoside-triphosphate reductase
  15401_E_cloacae_ATCC13047-ECL_RS03160	C	OSSS	2443	591	2342	2443	s0	treC - alpha,alpha-phosphotrehalase
  15402_E_cloacae_ATCC13047-ECL_RS03165	C	OSS	4589	2346	4447	4589	s0	treB - PTS trehalose transporter subunit IIBC
  15403_E_cloacae_ATCC13047-ECL_RS03170	C	OSSS	4463	2277	4324	4463	s0	treR - trehalose operon repressor TreR
  15404_E_cloacae_ATCC13047-ECL_RS03175	C	OSSS	1744	278	1662	1744	s0	mgtA - magnesium-translocating P-type ATPase
  15405_E_cloacae_ATCC13047-ECL_RS03180	C	OS	8435	4410	8229	8435	s0	beta-N-acetylhexosaminidase
  15406_E_cloacae_ATCC13047-ECL_RS03185	X		12947	8602	12741	12947	E_cloacae_ATCC13047	gbpA - N-acetylglucosamine-binding protein GbpA
  15407_E_cloacae_ATCC13047-ECL_RS03190	C	OSSS	341	29	334	341	s0	ridA - 2-iminobutanoate/2-iminopropanoate deaminase
  15408_E_cloacae_ATCC13047-ECL_RS03195	C	OSDSS	4346	2206	4209	4346	s0	pyrI - aspartate carbamoyltransferase regulatory subunit
  15409_E_cloacae_ATCC13047-ECL_RS03200	C	OSD	2574	699	2468	2574	s0	pyrB - aspartate carbamoyltransferase
  15410_E_cloacae_ATCC13047-ECL_RS03205	X	OS	6380	3673	6984	7188	s2	pyrBI operon leader peptide
  15411_E_cloacae_ATCC13047-ECL_RS03210	X	OS	6380	3272	6185	6380	s2	ArgR family transcriptional regulator
  15412_E_cloacae_ATCC13047-ECL_RS03215	X	OS	6380	4011	7536	7742	s2	YfcC family protein
  15413_E_cloacae_ATCC13047-ECL_RS03220	C	OSDS	1644	253	1570	1644	s0	argF - ornithine carbamoyltransferase
  15414_E_cloacae_ATCC13047-ECL_RS03225	X	OS	1698	268	1616	1698	s2	carbamate kinase
  15415_E_cloacae_ATCC13047-ECL_RS03230	X	OS	1698	4269	7972	8178	s2	arcA - arginine deiminase
  15416_E_cloacae_ATCC13047-ECL_RS03235	X	OS	1698	2358	4466	4608	s2	YhcH/YjgK/YiaL family protein
  15417_E_cloacae_ATCC13047-ECL_RS03240	X	O	537	2750	5143	5316	E_cloacae_ATCC13047	yagE - 2-keto-3-deoxygluconate aldolase
  15418_E_cloacae_ATCC13047-ECL_RS03245	X	O	537	3219	6079	6273	E_cloacae_ATCC13047	yagF - xylonate dehydratase YagF
  15419_E_cloacae_ATCC13047-ECL_RS03250	X	O	537	54	519	537	E_cloacae_ATCC13047	MFS transporter
  15420_E_cloacae_ATCC13047-ECL_RS03255	X	O	537	3400	6434	6631	E_cloacae_ATCC13047	glycoside hydrolase family 43 protein
  15421_E_cloacae_ATCC13047-ECL_RS03260	X	O	537	3793	7189	7395	E_cloacae_ATCC13047	xynR - DNA-binding transcriptional repressor XynR
  15422_E_cloacae_ATCC13047-ECL_RS03265	C	OSDDDSS	1644	253	1570	1644	s0	argF - ornithine carbamoyltransferase
  15423_E_cloacae_ATCC13047-ECL_RS27625	X	O	8943	4710	8737	8943	E_cloacae_ATCC13047	hypothetical protein
  15424_E_cloacae_ATCC13047-ECL_RS03270	C	OSSS	4347	2207	4210	4347	s0	rraB - ribonuclease E inhibitor RraB
  15425_E_cloacae_ATCC13047-ECL_RS03275	C	OSSS	5767	2952	5582	5767	s0	miaE - tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE
  15426_E_cloacae_ATCC13047-ECL_RS03280	X		1225	8603	12742	12948	E_cloacae_ATCC13047	hypothetical protein
  15427_E_cloacae_ATCC13047-ECL_RS03290	X	O	1225	167	1174	1225	E_cloacae_ATCC13047	IS3 family transposase
  15428_E_cloacae_ATCC13047-ECL_RS03300	C	OS	8455	4424	8249	8455	s1	hypothetical protein
  15429_E_cloacae_ATCC13047-ECL_RS03305	C	OS	8456	4425	8250	8456	s1	hypothetical protein
  15430_E_cloacae_ATCC13047-ECL_RS03325	C	OS	8457	4426	8251	8457	s1	hypothetical protein
  15431_E_cloacae_ATCC13047-ECL_RS03330	C	OS	6932	3532	6730	6932	s1	phage polarity suppression protein
  15432_E_cloacae_ATCC13047-ECL_RS03335	C	OS	6394	3278	6199	6394	s1	ogr/Delta-like zinc finger family protein
  15433_E_cloacae_ATCC13047-ECL_RS03340	X		10704	6359	10498	10704	E_cloacae_ATCC13047	phage capsid protein
  15434_E_cloacae_ATCC13047-ECL_RS03345	C	OS	6348	3255	6154	6348	s1	AlpA family transcriptional regulator
  15435_E_cloacae_ATCC13047-ECL_RS03350	C	OS	5781	2959	5595	5781	s1	host cell division inhibitor Icd-like protein
  15436_E_cloacae_ATCC13047-ECL_RS03355	C	OS	6934	3533	6732	6934	s1	hypothetical protein
  15437_E_cloacae_ATCC13047-ECL_RS03360	C	OS	6936	3534	6734	6936	s1	DUF5375 domain-containing protein
  15438_E_cloacae_ATCC13047-ECL_RS03370	X	O	174	4187	7830	8036	E_cloacae_ATCC13047	HNH endonuclease
  15439_E_cloacae_ATCC13047-ECL_RS03375	X		174	8604	12743	12949	E_cloacae_ATCC13047	SymE family type I addiction module toxin
  15440_E_cloacae_ATCC13047-ECL_RS03380	X	O	174	2803	5252	5428	E_cloacae_ATCC13047	trpS - tryptophan--tRNA ligase
  15441_E_cloacae_ATCC13047-ECL_RS03385	X	O	174	3488	6640	6839	E_cloacae_ATCC13047	fosA - FosA/FosA2 family fosfomycin resistance glutathione transferase
  15442_E_cloacae_ATCC13047-ECL_RS03390	X	O	174	4839	8962	9168	E_cloacae_ATCC13047	LacI family DNA-binding transcriptional regulator
  15443_E_cloacae_ATCC13047-ECL_RS03395	X	O	174	4711	8738	8944	E_cloacae_ATCC13047	cellulase family glycosylhydrolase
  15444_E_cloacae_ATCC13047-ECL_RS03400	X		174	4947	9086	9292	E_cloacae_ATCC13047	MFS transporter
  15445_E_cloacae_ATCC13047-ECL_RS03405	X	O	174	474	2198	2298	E_cloacae_ATCC13047	alpha/beta hydrolase
  15446_E_cloacae_ATCC13047-ECL_RS03410	X	O	174	4360	8134	8340	E_cloacae_ATCC13047	MFS transporter
  15447_E_cloacae_ATCC13047-ECL_RS03415	X		174	8605	12744	12950	E_cloacae_ATCC13047	DoxX family protein
  15448_E_cloacae_ATCC13047-ECL_RS03420	X	O	174	3316	6271	6466	E_cloacae_ATCC13047	amidohydrolase
  15449_E_cloacae_ATCC13047-ECL_RS03425	X	O	174	152	1108	1157	E_cloacae_ATCC13047	hydrolase
  15450_E_cloacae_ATCC13047-ECL_RS03430	X		174	6772	10911	11117	E_cloacae_ATCC13047	DUF1427 family protein
  15451_E_cloacae_ATCC13047-ECL_RS03435	X		174	6773	10912	11118	E_cloacae_ATCC13047	XapX domain-containing protein
  15452_E_cloacae_ATCC13047-ECL_RS03440	X		174	10199	14338	14544	E_cloacae_ATCC13047	response regulator
  15453_E_cloacae_ATCC13047-ECL_RS03445	X		174	8606	12745	12951	E_cloacae_ATCC13047	trifunctional serine/threonine-protein kinase/ATP-binding protein/sensor histidine kinase
  15454_E_cloacae_ATCC13047-ECL_RS03450	X	O	174	4833	8950	9156	E_cloacae_ATCC13047	response regulator
  15455_E_cloacae_ATCC13047-ECL_RS03455	X	O	174	3468	6593	6791	E_cloacae_ATCC13047	glyoxalase/bleomycin resistance/extradiol dioxygenase family protein
  15456_E_cloacae_ATCC13047-ECL_RS03460	X	O	174	14	171	174	E_cloacae_ATCC13047	DeoR/GlpR family DNA-binding transcription regulator
  15457_E_cloacae_ATCC13047-ECL_RS03465	X		174	5642	9781	9987	E_cloacae_ATCC13047	ATP-dependent Clp protease proteolytic subunit
  15458_E_cloacae_ATCC13047-ECL_RS03470	X	O	174	303	1758	1843	E_cloacae_ATCC13047	cupin domain-containing protein
  15459_E_cloacae_ATCC13047-ECL_RS03475	X	O	174	68	632	653	E_cloacae_ATCC13047	PLP-dependent aminotransferase family protein
  15460_E_cloacae_ATCC13047-ECL_RS03480	X		174	6143	10282	10488	E_cloacae_ATCC13047	DUF1127 domain-containing protein
  15461_E_cloacae_ATCC13047-ECL_RS03485	X		174	5076	9215	9421	E_cloacae_ATCC13047	PLP-dependent aminotransferase family protein
  15462_E_cloacae_ATCC13047-ECL_RS03490	X		174	5618	9757	9963	E_cloacae_ATCC13047	carboxymuconolactone decarboxylase family protein
  15463_E_cloacae_ATCC13047-ECL_RS03495	X	O	174	349	1935	2023	E_cloacae_ATCC13047	LysR family transcriptional regulator
  15464_E_cloacae_ATCC13047-ECL_RS03500	X	O	174	33	366	375	E_cloacae_ATCC13047	aldehyde dehydrogenase family protein
  15465_E_cloacae_ATCC13047-ECL_RS03505	X	O	174	3929	7401	7607	E_cloacae_ATCC13047	GNAT family N-acetyltransferase
  15466_E_cloacae_ATCC13047-ECL_RS03510	X	O	174	4188	7832	8038	E_cloacae_ATCC13047	DUF1778 domain-containing protein
  15467_E_cloacae_ATCC13047-ECL_RS03515	X	O	174	2914	5491	5674	E_cloacae_ATCC13047	antibiotic biosynthesis monooxygenase
  15468_E_cloacae_ATCC13047-ECL_RS03520	X	O	174	4469	8316	8522	E_cloacae_ATCC13047	amino acid-binding protein
  15469_E_cloacae_ATCC13047-ECL_RS03525	X	O	174	3479	6621	6819	E_cloacae_ATCC13047	winged helix-turn-helix domain-containing protein
  15470_E_cloacae_ATCC13047-ECL_RS03530	C	OS	7408	3801	7202	7408	s1	MarR family transcriptional regulator
  15471_E_cloacae_ATCC13047-ECL_RS03535	C	OS	7314	3740	7108	7314	s1	HlyD family secretion protein
  15472_E_cloacae_ATCC13047-ECL_RS03540	C	OS	8472	4434	8266	8472	s1	DUF2955 domain-containing protein
  15473_E_cloacae_ATCC13047-ECL_RS03545	C	OSS	5047	2588	4884	5047	s1	DUF445 domain-containing protein
  15474_E_cloacae_ATCC13047-ECL_RS03550	C	OSS	6115	3130	5922	6115	s1	LysE family translocator
  15475_E_cloacae_ATCC13047-ECL_RS03555	C	ODS	362	32	355	362	s1	AraC family transcriptional regulator
  15476_E_cloacae_ATCC13047-ECL_RS03560	C	OS	6426	3295	6231	6426	s1	NAD-dependent succinate-semialdehyde dehydrogenase
  15477_E_cloacae_ATCC13047-ECL_RS03565	X		12952	8607	12746	12952	E_cloacae_ATCC13047	hypothetical protein
  15478_E_cloacae_ATCC13047-ECL_RS03570	C	OS	1832	299	1748	1832	s1	YfaZ family outer membrane protein
  15479_E_cloacae_ATCC13047-ECL_RS03575	X	O	2050	4293	8009	8215	E_cloacae_ATCC13047	esterase-like activity of phytase family protein
  15480_E_cloacae_ATCC13047-ECL_RS03580	X	O	2050	357	1959	2050	E_cloacae_ATCC13047	IS4 family transposase
  15481_E_cloacae_ATCC13047-ECL_RS03585	C	OSS	2601	724	2495	2601	s1	yjiA - GTPase
  15482_E_cloacae_ATCC13047-ECL_RS03590	C	OSSS	1389	201	1327	1389	s0	YbdD/YjiX family protein
  15483_E_cloacae_ATCC13047-ECL_RS03595	C	OSDS	1189	162	1138	1189	s0	carbon starvation protein A
  15484_E_cloacae_ATCC13047-ECL_RS03600	X		12953	8608	12747	12953	E_cloacae_ATCC13047	WYL domain-containing protein
  15485_E_cloacae_ATCC13047-ECL_RS03605	C	OSSS	5513	2835	5335	5513	s0	4-hydroxyphenylacetate 3-monooxygenase reductase subunit
  15486_E_cloacae_ATCC13047-ECL_RS03610	C	ODS	5770	2954	5584	5770	s0	hpaB - 4-hydroxyphenylacetate 3-monooxygenase, oxygenase component
  15487_E_cloacae_ATCC13047-ECL_RS03615	C	OSSS	5244	2713	5072	5244	s0	hpaA - 4-hydroxyphenylacetate catabolism regulatory protein HpaA
  15488_E_cloacae_ATCC13047-ECL_RS03620	C	OS	579	59	561	579	s1	hpaX - 4-hydroxyphenylacetate permease
  15489_E_cloacae_ATCC13047-ECL_RS03630	C	OSSS	5541	2852	5362	5541	s0	hpaH - 2-oxo-hepta-3-ene-1,7-dioic acid hydratase
  15490_E_cloacae_ATCC13047-ECL_RS03635	C	OSSS	5769	2953	5583	5769	s0	5-carboxymethyl-2-hydroxymuconate Delta-isomerase
  15491_E_cloacae_ATCC13047-ECL_RS03640	C	OS	6938	3535	6736	6938	s1	hpaD - 3,4-dihydroxyphenylacetate 2,3-dioxygenase
  15492_E_cloacae_ATCC13047-ECL_RS03645	C	OSS	368	33	360	368	s0	hpaE - 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
  15493_E_cloacae_ATCC13047-ECL_RS03650	C	ODSSST	1012	118	971	1012	s0	4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase
  15494_E_cloacae_ATCC13047-ECL_RS03655	C	OSS	5281	2733	5109	5281	s0	hpaR - homoprotocatechuate degradation operon regulator HpaR
  15495_E_cloacae_ATCC13047-ECL_RS03660	X	O	913	103	877	913	E_cloacae_ATCC13047	tsr - methyl-accepting chemotaxis protein
  15496_E_cloacae_ATCC13047-ECL_RS03665	X	O	913	3164	5987	6180	E_cloacae_ATCC13047	GNAT family N-acetyltransferase
  15497_E_cloacae_ATCC13047-ECL_RS03670	C	ODS	3038	1069	2923	3038	s1	opgB - phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase
  15498_E_cloacae_ATCC13047-ECL_RS03675	C	ODS	3206	1207	3087	3206	s1	DUF2501 domain-containing protein
  15499_E_cloacae_ATCC13047-ECL_RS03680	C	OSS	1838	301	1754	1838	s1	dnaC - DNA replication protein DnaC
  15500_E_cloacae_ATCC13047-ECL_RS03685	C	OSS	5048	2589	4885	5048	s1	dnaT - primosomal protein DnaT
  15501_E_cloacae_ATCC13047-ECL_RS03690	X	O	7406	3987	7493	7699	E_cloacae_ATCC13047	organic hydroperoxide resistance protein
  15502_E_cloacae_ATCC13047-ECL_RS03695	X	O	7406	3800	7200	7406	E_cloacae_ATCC13047	MarR family transcriptional regulator
  15503_E_cloacae_ATCC13047-ECL_RS03700	X		7406	5822	9961	10167	E_cloacae_ATCC13047	TetR family transcriptional regulator
  15504_E_cloacae_ATCC13047-ECL_RS03705	C	OSDS	3114	1126	2998	3114	s1	threonine/serine exporter
  15505_E_cloacae_ATCC13047-ECL_RS03725	C	OSS	5049	2590	4886	5049	s1	LuxR C-terminal-related transcriptional regulator
  15506_E_cloacae_ATCC13047-ECL_RS03730	X	OS	5645	2904	5464	5645	s2	bglJ - DNA-binding transcriptional activator BglJ
  15507_E_cloacae_ATCC13047-ECL_RS03735	C	OSS	6591	3377	6394	6591	s1	YbaK/EbsC family protein
  15508_E_cloacae_ATCC13047-ECL_RS03740	C	OS	1761	283	1679	1761	s1	PTS cellobiose transporter subunit IIC
  15509_E_cloacae_ATCC13047-ECL_RS03745	C	OSS	5050	2591	4887	5050	s1	fhuF - siderophore-iron reductase FhuF
  15510_E_cloacae_ATCC13047-ECL_RS03755	C	OSS	4872	2504	4720	4872	s1	DUF1435 domain-containing protein
  15511_E_cloacae_ATCC13047-ECL_RS03775	C	OSSS	4349	2209	4212	4349	s0	rsmC - 16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC
  15512_E_cloacae_ATCC13047-ECL_RS03780	C	OSSS	4350	2210	4213	4350	s0	DNA polymerase III subunit psi
  15513_E_cloacae_ATCC13047-ECL_RS03785	C	OSS	4351	2211	4214	4351	s1	rimI - ribosomal protein S18-alanine N-acetyltransferase
  15514_E_cloacae_ATCC13047-ECL_RS03790	C	OSS	4541	2319	4400	4541	s1	yjjG - pyrimidine 5'-nucleotidase
  15515_E_cloacae_ATCC13047-ECL_RS03795	C	OSD	2593	716	2487	2593	s0	prfC - peptide chain release factor 3
  15516_E_cloacae_ATCC13047-ECL_RS03800	C	OSD	2804	897	2694	2804	s0	osmY - molecular chaperone OsmY
  15517_E_cloacae_ATCC13047-ECL_RS03805	X		12954	8609	12748	12954	E_cloacae_ATCC13047	DUF1328 domain-containing protein
  15518_E_cloacae_ATCC13047-ECL_RS03810	C	OSSS	4352	2212	4215	4352	s0	patatin family protein
  15519_E_cloacae_ATCC13047-ECL_RS03815	C	OSSS	2516	642	2411	2516	s0	metal-dependent hydrolase
  15520_E_cloacae_ATCC13047-ECL_RS03820	X	OS	5348	2761	5173	5348	s2	YjjW family glycine radical enzyme activase
  15521_E_cloacae_ATCC13047-ECL_RS03825	X	OS	5348	3065	5790	5980	s2	YjjI family glycine radical enzyme
  15522_E_cloacae_ATCC13047-ECL_RS03830	C	OSSS	2942	997	2830	2942	s0	deoC - deoxyribose-phosphate aldolase
  15523_E_cloacae_ATCC13047-ECL_RS03835	C	OSSSST	4353	2213	4216	4353	s0	deoA - thymidine phosphorylase
  15524_E_cloacae_ATCC13047-ECL_RS03840	C	OSSDS	3084	1105	2968	3084	s0	deoB - phosphopentomutase
  15525_E_cloacae_ATCC13047-ECL_RS03845	C	OSSS	2820	912	2710	2820	s0	deoD - purine-nucleoside phosphorylase
  15526_E_cloacae_ATCC13047-ECL_RS03850	C	OSS	3518	1471	3391	3518	s1	lplA - lipoate--protein ligase LplA
  15527_E_cloacae_ATCC13047-ECL_RS03855	C	OSS	4354	2214	4217	4354	s0	YtjB family periplasmic protein
  15528_E_cloacae_ATCC13047-ECL_RS03860	C	OSSS	3085	1106	2969	3085	s0	serB - phosphoserine phosphatase
  15529_E_cloacae_ATCC13047-ECL_RS03865	C	OSSS	4355	2215	4218	4355	s0	radA - DNA repair protein RadA
  15530_E_cloacae_ATCC13047-ECL_RS03870	C	OSSS	4356	2216	4219	4356	s0	nadR - multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR
  15531_E_cloacae_ATCC13047-ECL_RS03875	C	OS	6776	3459	6578	6776	s0	zinc-binding alcohol dehydrogenase family protein
  15532_E_cloacae_ATCC13047-ECL_RS03880	C	OSS	302	26	296	302	s0	LysR family transcriptional regulator
  15533_E_cloacae_ATCC13047-ECL_RS03885	C	OSDS	4426	2246	4288	4426	s0	ettA - energy-dependent translational throttle protein EttA
  15534_E_cloacae_ATCC13047-ECL_RS03890	C	OSSS	4359	2218	4222	4359	s0	sltY - murein transglycosylase
  15535_E_cloacae_ATCC13047-ECL_RS03895	C	OSSDDS	4360	2219	4223	4360	s0	trpR - trp operon repressor
  15536_E_cloacae_ATCC13047-ECL_RS03900	C	OSSS	4361	2220	4224	4361	s0	yjjX - inosine/xanthosine triphosphatase
  15537_E_cloacae_ATCC13047-ECL_RS03905	C	OSSS	2863	941	2753	2863	s0	gpmB - 2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB
  15538_E_cloacae_ATCC13047-ECL_RS03910	C	OSSS	1929	323	1843	1929	s0	robA - MDR efflux pump AcrAB transcriptional activator RobA
  15539_E_cloacae_ATCC13047-ECL_RS03915	C	OSSS	4362	2221	4225	4362	s0	creA - protein CreA
  15540_E_cloacae_ATCC13047-ECL_RS03920	C	OSD	2979	1020	2867	2979	s0	arcA - two-component system response regulator ArcA
  15541_E_cloacae_ATCC13047-ECL_RS03925	C	OSS	5051	2592	4888	5051	s1	hypothetical protein
  15542_E_cloacae_ATCC13047-ECL_RS03930	C	OSSS	4703	2413	4556	4703	s0	tRNA/rRNA methyltransferase
  15543_E_cloacae_ATCC13047-ECL_RS03935	X		12955	8610	12749	12955	E_cloacae_ATCC13047	thrL - thr operon leader peptide
  15544_E_cloacae_ATCC13047-ECL_RS03940	C	OSSS	2524	650	2419	2524	s0	thrA - bifunctional aspartate kinase/homoserine dehydrogenase I
  15545_E_cloacae_ATCC13047-ECL_RS03945	C	OSSS	3104	1116	2988	3104	s0	thrB - homoserine kinase
  15546_E_cloacae_ATCC13047-ECL_RS03950	C	OSSS	3105	1117	2989	3105	s0	thrC - threonine synthase
  15547_E_cloacae_ATCC13047-ECL_RS03955	X	OS	8946	4712	8740	8946	s2	DUF2502 domain-containing protein
  15548_E_cloacae_ATCC13047-ECL_RS03960	C	OSSS	3106	1118	2990	3106	s0	yaaA - peroxide stress protein YaaA
  15549_E_cloacae_ATCC13047-ECL_RS03965	C	OSSS	2076	365	1984	2076	s0	sodium:alanine symporter family protein
  15550_E_cloacae_ATCC13047-ECL_RS03970	C	OSSS	976	112	937	976	s0	tal - transaldolase
  15551_E_cloacae_ATCC13047-ECL_RS03975	C	OSSS	2658	768	2552	2658	s0	mog - molybdopterin adenylyltransferase
  15552_E_cloacae_ATCC13047-ECL_RS03980	C	OSSS	5262	2723	5090	5262	s0	MFS transporter
  15553_E_cloacae_ATCC13047-ECL_RS03985	C	OSSS	3107	1119	2991	3107	s0	satP - acetate uptake transporter
  15554_E_cloacae_ATCC13047-ECL_RS03990	C	OSDS	2390	546	2290	2390	s0	dnaK - molecular chaperone DnaK
  15555_E_cloacae_ATCC13047-ECL_RS03995	C	OSSS	2835	917	2725	2835	s0	dnaJ - molecular chaperone DnaJ
  15556_E_cloacae_ATCC13047-ECL_RS04000	C	OSSS	2980	1021	2868	2980	s0	nhaA - Na+/H+ antiporter NhaA
  15557_E_cloacae_ATCC13047-ECL_RS04005	C	OSSS	4433	2253	4295	4433	s0	nhaR - transcriptional activator NhaR
